#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


Africa,#genre#
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-21.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-22.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-5.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-6.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-7.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-8.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-9.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-10.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-23.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-24.m3u8
[BD]eltv生活英語台 *4g,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-tai---4g-1.m3u8
[BD]eltv生活英語台 *4g,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-tai---4g-2.m3u8
[BD]eltv生活英語台 *4g,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-tai---4g-3.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-1.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-2.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-11.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-4.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-12.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-3.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-13.m3u8
[BD]eltv生活英語,https://stream1.freetv.fun/eltvsheng-huo-ying-yu-14.m3u8
[BD]eyetv戏剧 *c,https://stream1.freetv.fun/eyetvxi-ju---c-1.ctv
[HD]eyetv 旅游 *sm,https://stream1.freetv.fun/eyetvlu-you---sm-1.ctv
[BD]eyetv旅游 *c,https://stream1.freetv.fun/eyetvlu-you---c-1.ctv
[BD]fun探索娛樂,https://stream1.freetv.fun/funtan-suo-yu-le-6.m3u8
[BD]fun探索娛樂,https://stream1.freetv.fun/funtan-suo-yu-le-7.m3u8
[BD]fun探索娛樂,https://stream1.freetv.fun/funtan-suo-yu-le-2.m3u8
[BD]fun探索娛樂,https://stream1.freetv.fun/funtan-suo-yu-le-3.m3u8
[BD]fun探索娛樂,https://stream1.freetv.fun/funtan-suo-yu-le-8.m3u8
[BD]fun探索娛樂 *4g,https://stream1.freetv.fun/funtan-suo-yu-le---4g-1.m3u8
[BD]fun探索娛樂,https://stream1.freetv.fun/funtan-suo-yu-le-1.m3u8
[BD]fun探索娛樂,https://stream1.freetv.fun/funtan-suo-yu-le-4.m3u8
[HD]food network,https://stream1.freetv.fun/food-network-8.m3u8
[BD]food network,https://stream1.freetv.fun/food-network-4.m3u8
[SD]food network(tw) *s,https://stream1.freetv.fun/food-network--s-1.m3u8
[HD]ช่อง food network,https://stream1.freetv.fun/ch-ng-food-network-3.m3u8
[SD]food network *m,https://stream1.freetv.fun/food-network--m-1.ctv
[BD]food network *sm,https://stream1.freetv.fun/food-network--sm-1.ctv
[BD]food network *c,https://stream1.freetv.fun/food-network--c-1.ctv
[VGA]Global Treckker *a,https://stream1.freetv.fun/global-treckker--a-1.m3u8
[BD]global trekker,https://stream1.freetv.fun/global-trekker-7.m3u8
[BD]global trekker,https://stream1.freetv.fun/global-trekker-2.m3u8
[BD]global trekker,https://stream1.freetv.fun/global-trekker-3.m3u8
[BD]global trekker,https://stream1.freetv.fun/global-trekker-8.m3u8
[BD]global trekker *4g,https://stream1.freetv.fun/global-trekker--4g-1.m3u8
[BD]global trekker,https://stream1.freetv.fun/global-trekker-4.m3u8
[BD]global trekker,https://stream1.freetv.fun/global-trekker-1.m3u8
[BD]global trekker,https://stream1.freetv.fun/global-trekker-6.m3u8
[BD]hbo asia *sm,https://stream1.freetv.fun/hbo-asia--sm-1.ctv
[HD]hgtv,https://stream1.freetv.fun/hgtv-5.ctv
[HD]ช่อง hgtv,https://stream1.freetv.fun/ch-ng-hgtv-1.m3u8
[HD]hgtv *sm,https://stream1.freetv.fun/hgtv--sm-1.ctv
[HD]hgtv *c,https://stream1.freetv.fun/hgtv--c-1.ctv
[HD]mix hollywood,https://stream1.freetv.fun/mix-hollywood-1.m3u8
[BD]hollywood movies *sm,https://stream1.freetv.fun/hollywood-movies--sm-1.ctv
[BD]hollywood movies *c,https://stream1.freetv.fun/hollywood-movies--c-1.ctv
[HD]lifetime east,https://stream1.freetv.fun/lifetime-east-2.m3u8
[BD]lifetime,https://stream1.freetv.fun/lifetime-16.m3u8
[BD]lifetime,https://stream1.freetv.fun/lifetime-15.m3u8
[HD]ช่อง lifetime,https://stream1.freetv.fun/ch-ng-lifetime-2.m3u8
[SD]lifetime(tw)---,https://stream1.freetv.fun/lifetime-4.ctv
[BD]lifetime,https://stream1.freetv.fun/lifetime-11.m3u8
[BD]lifetime *4g,https://stream1.freetv.fun/lifetime--4g-1.m3u8
[BD]lifetime,https://stream1.freetv.fun/lifetime-10.m3u8
[BD]lifetime,https://stream1.freetv.fun/lifetime-5.m3u8
[BD]lifetime,https://stream1.freetv.fun/lifetime-17.m3u8
[BD]lifetime,https://stream1.freetv.fun/lifetime-8.m3u8
[BD]lifetime,https://stream1.freetv.fun/lifetime-9.m3u8
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-6.m3u8
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-7.m3u8
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-2.m3u8
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-3.m3u8
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-8.m3u8
[BD]liveabc互動英語台 *4g,https://stream1.freetv.fun/liveabchu-dong-ying-yu-tai---4g-1.m3u8
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-1.m3u8
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-4.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-27.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-19.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-1.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-21.m3u8
[VGA]Love Nature *a,https://stream1.freetv.fun/love-nature--a-1.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-29.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-23.m3u8
[BD]love nature *4g,https://stream1.freetv.fun/love-nature--4g-1.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-15.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-13.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-24.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-7.m3u8
[BD]love nature,https://stream1.freetv.fun/love-nature-6.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-5.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-14.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-15.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-1.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-3.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-7.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-2.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-16.m3u8
[BD]mezzo live *4g,https://stream1.freetv.fun/mezzo-live--4g-1.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-4.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-6.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-8.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-9.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-10.m3u8
[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-11.m3u8
[HD]momo综合,rtmp://f13h.mine.nu/sat/tv761
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-2.m3u8
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-5.m3u8
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-4.m3u8
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-1.m3u8
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-3.m3u8
[BD]momo親子 *4g,https://stream1.freetv.fun/momoqin-zi---4g-1.m3u8
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-7.m3u8
[BD]momo親子,https://stream1.freetv.fun/momoqin-zi-6.m3u8
[BD]unife tv,https://stream1.freetv.fun/unife-tv-2.m3u8
[BD]ช่อง pet club,https://stream1.freetv.fun/ch-ng-pet-club-1.m3u8
[BD]pet club tv,https://stream1.freetv.fun/pet-club-tv-2.m3u8
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-2.m3u8
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-7.m3u8
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-6.m3u8
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-1.m3u8
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-5.m3u8
[BD]rock entertainment *sm,https://stream1.freetv.fun/rock-entertainment--sm-1.ctv
[BD]rock entertainment *4g,https://stream1.freetv.fun/rock-entertainment--4g-1.m3u8
[BD]rock entertainment *c,https://stream1.freetv.fun/rock-entertainment--c-1.ctv
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-9.m3u8
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-8.m3u8
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-3.ctv
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-6.m3u8
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-7.m3u8
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-2.m3u8
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-3.m3u8
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-8.m3u8
[BD]sbn全球財經台 *4g,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-tai---4g-1.m3u8
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-1.m3u8
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-4.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-2.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-14.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-15.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-3.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-4.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-5.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-6.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-16.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-1.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-7.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-8.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-9.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-10.m3u8
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-11.m3u8
[HD]smithsonian channel east,https://stream1.freetv.fun/smithsonian-channel-east-1.m3u8
[SD]smithsonian channel ==,https://stream1.freetv.fun/smithsonian-channel-2.ctv
[HD]smithsonian channel selects,https://stream1.freetv.fun/smithsonian-channel-selects-1.m3u8
[SD]smithsonian channel selects,https://stream1.freetv.fun/smithsonian-channel-selects-2.m3u8
[HD]gold star,https://stream1.freetv.fun/gold-star-1.m3u8
[BD]star movies select,https://stream1.freetv.fun/star-movies-select-1.ctv
[BD]tlc旅遊生活,https://stream1.freetv.fun/tlclu-you-sheng-huo-3.ctv
[BD]tvbs-asia,https://stream1.freetv.fun/tvbs-asia-8.m3u8
[SD]tvb asia,https://stream1.freetv.fun/tvb-asia-1.ctv
[SD]tvb asia *sm,https://stream1.freetv.fun/tvb-asia--sm-1.ctv
[SD]tvb asia *c,https://stream1.freetv.fun/tvb-asia--c-1.ctv
[BD]tvbs,https://stream1.freetv.fun/tvbs-1.ctv
[BD]tvbs,https://stream1.freetv.fun/tvbs-9.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-10.m3u8
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-6.m3u8
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-7.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-7.m3u8
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-2.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-3.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-8.m3u8
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-3.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-16.m3u8
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-8.m3u8
[BD]tvbs *sm,https://stream1.freetv.fun/tvbs--sm-1.ctv
[BD]tvbs *4g,https://stream1.freetv.fun/tvbs--4g-1.m3u8
[BD]tvbs *4g,https://stream1.freetv.fun/tvbs--4g-2.m3u8
[BD]tvbs *c,https://stream1.freetv.fun/tvbs--c-1.ctv
[BD]tvbs,https://stream1.freetv.fun/tvbs-6.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-2.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-11.m3u8
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-4.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-12.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-13.m3u8
[BD]tvbs台劇,https://stream1.freetv.fun/tvbstai-ju-1.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-4.m3u8
[BD]tvbs,https://stream1.freetv.fun/tvbs-5.m3u8
[BD]tvbs新聞,https://stream1.freetv.fun/tvbsxin-wen-4.m3u8
[BD]tvbs新聞,https://stream1.freetv.fun/tvbsxin-wen-7.m3u8
[HD]tvbs新闻 *sm,https://stream1.freetv.fun/tvbsxin-wen---sm-1.ctv
[SD]tvbs新聞台 *4g,https://stream1.freetv.fun/tvbsxin-wen-tai---4g-1.m3u8
[HD]tvbs新闻 *c,https://stream1.freetv.fun/tvbsxin-wen---c-1.ctv
[BD]tvbs新聞,https://stream1.freetv.fun/tvbsxin-wen-10.m3u8
[BD]tvbs新聞,https://stream1.freetv.fun/tvbsxin-wen-5.m3u8
[BD]tvbs新聞,https://stream1.freetv.fun/tvbsxin-wen-2.m3u8
[BD]tvbs新聞,https://stream1.freetv.fun/tvbsxin-wen-3.m3u8
[HD]tvbs新闻,https://stream1.freetv.fun/tvbsxin-wen-8.ctv
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-7.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-3.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-15.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-16.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-5.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-4.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-2.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-6.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-17.m3u8
[BD]tvbs 欢乐 *sm,https://stream1.freetv.fun/tvbshuan-le---sm-1.ctv
[BD]tvbs歡樂台 *4g,https://stream1.freetv.fun/tvbshuan-le-tai---4g-1.m3u8
[BD]tvbs歡樂台 *4g,https://stream1.freetv.fun/tvbshuan-le-tai---4g-2.m3u8
[BD]tvbs欢乐 *c,https://stream1.freetv.fun/tvbshuan-le---c-1.ctv
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-10.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-9.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-8.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-11.m3u8
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-12.m3u8
[BD]tvbs欢乐,https://stream1.freetv.fun/tvbshuan-le-1.ctv
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-13.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-14.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-15.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-2.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-1.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-4.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-5.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-16.m3u8
[BD]tvbs精采台 *4g,https://stream1.freetv.fun/tvbsjing-cai-tai---4g-1.m3u8
[SD]tvbs精采台 *4g,https://stream1.freetv.fun/tvbsjing-cai-tai---4g-2.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-7.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-6.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-3.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-8.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-9.m3u8
[BD]tvbs精采,https://stream1.freetv.fun/tvbsjing-cai-12.m3u8
[SD]tvbs 綜藝台 *4g,https://stream1.freetv.fun/tvbszong-yi-tai---4g-1.m3u8
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-6.m3u8
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-7.m3u8
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-1.m3u8
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-3.m3u8
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-8.m3u8
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-2.m3u8
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-4.m3u8
[SD]taiwan plus,https://stream1.freetv.fun/taiwan-plus-1.m3u8
[HD]dnj tv,https://stream1.freetv.fun/dnj-tv-1.m3u8
[BD]roll,https://stream1.freetv.fun/roll-1.m3u8
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-6.m3u8
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-7.m3u8
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-2.m3u8
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-3.m3u8
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-8.m3u8
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-4.m3u8
[BD]滾動力rollor,https://stream1.freetv.fun/gun-dong-li-rollor-1.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-14.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-15.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-16.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-2.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-5.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-6.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-7.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-17.m3u8
[BD]三立inews *4g,https://stream1.freetv.fun/san-li-inews--4g-1.m3u8
[BD]三立inews *4g,https://stream1.freetv.fun/san-li-inews--4g-2.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-8.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-3.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-1.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-9.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-10.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-13.m3u8
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-4.m3u8
[BD]三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-3.ctv
[BD]三立戏剧 *sm,https://stream1.freetv.fun/san-li-xi-ju---sm-1.ctv
[BD]三立戏剧 *c,https://stream1.freetv.fun/san-li-xi-ju---c-1.ctv
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-6.m3u8
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-7.m3u8
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-3.m3u8
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-4.m3u8
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-8.m3u8
[BD]三立綜合合 *4g,https://stream1.freetv.fun/san-li-zong-he-he---4g-1.m3u8
[BD]三立综合 *c,https://stream1.freetv.fun/san-li-zong-he---c-1.ctv
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-2.m3u8
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-5.m3u8
[BD]三立综合,https://stream1.freetv.fun/san-li-zong-he-1.ctv
[BD]三立台湾,https://stream1.freetv.fun/san-li-tai-wan-4.ctv
[BD]三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
[BD]三立台湾 *sm,https://stream1.freetv.fun/san-li-tai-wan---sm-1.ctv
[BD]三立台湾 *c,https://stream1.freetv.fun/san-li-tai-wan---c-1.ctv
[BD]中天亞洲台 *4g,https://stream1.freetv.fun/zhong-tian-ya-zhou-tai---4g-1.m3u8
[BD]中天亚洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-8.ctv
[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-12.m3u8
[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-2.m3u8
[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-10.m3u8
[HD]中天亚洲 *sm,https://stream1.freetv.fun/zhong-tian-ya-zhou---sm-1.ctv
[BD]中天亚洲 *c,https://stream1.freetv.fun/zhong-tian-ya-zhou---c-1.ctv
[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-3.m3u8
[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-4.m3u8
[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-6.m3u8
[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-9.m3u8
[BD]中天娱乐,https://stream1.freetv.fun/zhong-tian-yu-le-2.ctv
[HD]中天娱乐,https://stream1.freetv.fun/zhong-tian-yu-le-5.m3u8
[BD]中天娱乐 *sm,https://stream1.freetv.fun/zhong-tian-yu-le---sm-1.ctv
[BD]中天娱乐 *c,https://stream1.freetv.fun/zhong-tian-yu-le---c-1.ctv
[SD]中天新聞台 *4g,https://stream1.freetv.fun/zhong-tian-xin-wen-tai---4g-3.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-9.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-8.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-10.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-25.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-11.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-12.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-13.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-15.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-16.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-26.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-27.m3u8
[SD]中天新聞台 *4g,https://stream1.freetv.fun/zhong-tian-xin-wen-tai---4g-1.m3u8
[SD]中天新聞台 *4g,https://stream1.freetv.fun/zhong-tian-xin-wen-tai---4g-2.m3u8
[HD]中天新闻 *c,https://stream1.freetv.fun/zhong-tian-xin-wen---c-1.ctv
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-2.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-1.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-17.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-5.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-18.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-19.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-20.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-21.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-3.m3u8
[HD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-14.m3u8
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-4.ctv
[HD]中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-6.ctv
[BD]中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-7.m3u8
